year,region,state_name,statefip,statefip_str,state_shcollege_white,state_shcollege_hispanic,state_shcollege_black,state_shcollege_asian,state_shcollege_other,state_shnoncollege_white,state_shnoncollege_hispanic,state_shnoncollege_black,state_shnoncollege_asian,state_shnoncollege_other,state_shmarr_white_noncol,state_shcoh_white_noncol,state_shunpmom_white_noncol,state_shmarr_hispanic_noncol,state_shcoh_hispanic_noncol,state_shunpmom_hispanic_noncol,state_shmarr_black_noncol,state_shcoh_black_noncol,state_shunpmom_black_noncol,state_shmarr_asian_noncol,state_shcoh_asian_noncol,state_shunpmom_asian_noncol,state_shmarr_other_noncol,state_shcoh_other_noncol,state_shunpmom_other_noncol,state_shmarr_white_col,state_shcoh_white_col,state_shunpmom_white_col,state_shmarr_hispanic_col,state_shcoh_hispanic_col,state_shunpmom_hispanic_col,state_shmarr_black_col,state_shcoh_black_col,state_shunpmom_black_col,state_shmarr_asian_col,state_shcoh_asian_col,state_shunpmom_asian_col,state_shmarr_other_col,state_shcoh_other_col,state_shunpmom_other_col,state_shpov_white_noncol,state_shpov_hispanic_noncol,state_shpov_black_noncol,state_shpov_asian_noncol,state_shpov_other_noncol,state_shpov_white_col,state_shpov_hispanic_col,state_shpov_black_col,state_shpov_asian_col,state_shpov_other_col,state_hhinc_white_noncol,state_hhinc_hispanic_noncol,state_hhinc_black_noncol,state_hhinc_asian_noncol,state_hhinc_other_noncol,state_hhinc_white_col,state_hhinc_hispanic_col,state_hhinc_black_col,state_hhinc_asian_col,state_hhinc_other_col,state_shpov_white_noncol_marr,state_shpov_white_noncol_coh,state_shpov_white_noncol_unpmom,state_shpov_hisp_noncol_marr,state_shpov_hisp_noncol_coh,state_shpov_hisp_noncol_unpmom,state_shpov_black_noncol_marr,state_shpov_black_noncol_coh,state_shpov_black_noncol_unpmom,state_shpov_asian_noncol_marr,state_shpov_asian_noncol_coh,state_shpov_asian_noncol_unpmom,state_shpov_other_noncol_marr,state_shpov_other_noncol_coh,state_shpov_other_noncol_unpmom,state_shpov_white_col_marr,state_shpov_white_col_coh,state_shpov_white_col_unpmom,state_shpov_hisp_col_marr,state_shpov_hisp_col_coh,state_shpov_hisp_col_unpmom,state_shpov_black_col_marr,state_shpov_black_col_coh,state_shpov_black_col_unpmom,state_shpov_asian_col_marr,state_shpov_asian_col_coh,state_shpov_asian_col_unpmom,state_shpov_other_col_marr,state_shpov_other_col_coh,state_shpov_other_col_unpmom,state_hhinc_white_noncol_marr,state_hhinc_white_noncol_coh,state_hhinc_white_noncol_unpmom,state_hhinc_hisp_noncol_marr,state_hhinc_hisp_noncol_coh,state_hhinc_hisp_noncol_unpmom,state_hhinc_black_noncol_marr,state_hhinc_black_noncol_coh,state_hhinc_black_noncol_unpmom,state_hhinc_asian_noncol_marr,state_hhinc_asian_noncol_coh,state_hhinc_asian_noncol_unpmom,state_hhinc_other_noncol_marr,state_hhinc_other_noncol_coh,state_hhinc_other_noncol_unpmom,state_hhinc_white_col_marr,state_hhinc_white_col_coh,state_hhinc_white_col_unpmom,state_hhinc_hisp_col_marr,state_hhinc_hisp_col_coh,state_hhinc_hisp_col_unpmom,state_hhinc_black_col_marr,state_hhinc_black_col_coh,state_hhinc_black_col_unpmom,state_hhinc_asian_col_marr,state_hhinc_asian_col_coh,state_hhinc_asian_col_unpmom,state_hhinc_other_col_marr,state_hhinc_other_col_coh,state_hhinc_other_col_unpmom
2010,east south central div,Alabama,alabama,01,30.305845,7.6947699,14.529112,47.938587,35.743004,69.694153,92.305229,85.470886,52.061413,64.256996,70.206314,5.8513393,23.942345,72.828827,13.463198,13.707974,27.76318,7.4224563,64.814362,82.505066,12.220088,5.2748485,68.131378,7.4654112,24.403206,88.760521,.81475902,10.424725,66.449471,23.438799,10.111733,63.309204,2.9252958,33.765499,76.132698,0,23.867306,73.990448,3.914423,22.095131,16.562654,25.445858,33.504368,15.444864,23.285267,2.9559729,1.730713,5.06498,3.9021842,5.6980004,48000,32000,22500,45800,34300,100300,76000,76000,85000,80300,8.0927553,24.609856,39.432323,20.229332,35.10257,43.676353,15.091644,22.395937,42.663567,14.085121,0,72.493568,18.462791,5.1687503,42.291348,1.2820803,12.368158,16.472582,2.6045551,0,0,1.818092,0,11.591597,5.125504,,0,4.218678,0,11.66131,57400,41600,22200,37000,22200,24000,45000,32300,16000,45000,58000,5600,60600,32400,17000,105000,61530,46000,96300,38500,25400,96000,83000,49200,120400,,60000,87500,91200,43000
2010,pacific division,Alaska,alaska,02,30.128292,15.153623,26.590687,19.13818,10.685626,69.871704,84.846375,73.409317,80.861816,89.314377,73.817719,8.0373297,18.144951,68.511757,4.19453,27.293715,55.624886,0,44.375114,71.116653,5.984808,22.898544,45.310013,21.540144,33.149841,90.691391,2.0472162,7.2613993,100,0,0,100,0,0,96.666618,0,3.3333857,75.465515,19.098789,5.4356928,7.4810257,3.3949859,0,11.338881,22.753181,3.4161513,0,0,3.3333857,4.162312,70000,56700,75000,59900,54000,116000,114300,70000,101800,127730,2.3695908,16.567514,24.250614,0,80.938416,0,0,,0,4.9403372,0,34.174568,13.990842,18.686213,37.372406,1.2869263,0,30.972267,0,,,0,,,0,,100,1.3627592,16.408884,0,77600,45600,28500,59900,18200,27300,75000,,24900,59900,90100,27100,67840,56900,37250,120000,121300,78600,114300,,,70000,,,103700,,20000,127730,62000,326200
2010,mountain division,Arizona,arizona,04,33.280205,8.4243927,16.710224,44.421532,12.652392,66.719795,91.575607,83.28978,55.578468,87.34761,68.55825,8.1591139,23.282633,61.291672,11.79365,26.91468,36.439606,18.836327,44.724064,87.612495,8.1735563,4.213954,43.333263,13.82547,42.841263,84.818024,4.2664638,10.915514,73.963966,7.2950354,18.741003,64.001579,3.0791364,32.919289,90.13987,2.8806596,6.9794683,55.66119,12.475147,31.863663,15.203222,30.927378,27.046141,15.48312,28.860748,4.747642,5.2767682,8.9566793,7.830791,10.627789,56000,34240,38000,53700,35000,97500,81700,100000,116000,63100,8.6642389,21.532452,32.239967,22.807394,39.986221,45.449215,10.161258,38.711037,35.890476,16.631685,3.4029167,15.034488,15.185518,35.731236,40.475826,3.0008426,16.443525,13.749512,2.8614159,10.314077,12.848492,0,0,27.208,4.3968072,0,55.412739,8.2675066,0,18.911816,66510,45200,32000,40000,28300,24900,58000,34000,23100,54400,53000,52000,49900,36000,25000,102000,82000,52000,85000,83000,65000,125500,165000,50000,122800,111700,33000,74330,52000,48000
2010,west south central div,Arkansas,arkansas,05,25.119701,4.8188362,9.9882555,29.421946,19.283653,74.880295,95.181168,90.011742,70.578056,80.716347,67.206459,7.2746644,25.518879,70.713448,3.375154,25.9114,26.608042,12.294695,61.097263,72.245064,11.459163,16.295771,69.942528,7.9676466,22.089823,88.003006,1.4460031,10.550988,100,0,0,53.969032,0,46.030968,88.490883,0,11.509121,61.446224,0,38.553776,18.754747,20.209871,26.559523,13.054005,12.936764,2.7877481,0,11.462445,13.175209,31.739777,41001,35000,25000,57000,29000,90000,90000,55900,85000,27000,8.2565479,31.750488,42.69809,12.76967,52.367531,36.325752,4.708673,27.473629,35.891689,6.8363733,70.817238,0,14.209001,0,13.574707,1.3368448,0,15.271407,0,,,3.776202,,20.474186,6.1713328,,67.026344,0,,82.326004,50000,31000,20000,37000,19200,19000,49100,24000,18000,70100,23000,48300,33000,27000,22500,95270,56700,47800,90000,,,81000,,40000,85000,,8300,70000,,8300
2010,pacific division,California,california,06,42.276272,8.6673384,17.895903,50.860249,28.379765,57.723728,91.332664,82.104095,49.139751,71.620239,71.283516,7.4359922,21.280491,63.791912,11.828752,24.379339,32.438995,7.0558128,60.505192,80.825172,4.3948503,14.779973,59.973789,10.620199,29.406013,87.352829,2.0574439,10.589727,76.986298,5.4198308,17.59387,65.51561,4.7758145,29.70857,90.872269,1.0848641,8.0428648,84.056976,2.3063674,13.636658,16.592474,39.606606,37.960709,26.368219,26.160467,5.4798951,11.676819,7.3622742,8.4731321,6.2815137,69900,40970,34000,63000,54000,128620,92000,97600,122000,128000,11.553285,21.645638,31.706596,33.156757,47.624996,52.593033,19.111374,38.041252,48.057114,22.76808,27.685514,45.664089,15.907722,40.859577,41.762325,3.818481,5.9910159,19.085308,8.6131239,20.822515,22.265421,4.1082768,7.2882056,14.550145,6.4941192,10.655332,30.538649,2.746053,24.122375,25.056828,81000,50000,38200,46700,33900,30100,63700,42600,23100,69900,53000,37750,65000,35000,35000,137000,106600,66500,101400,65400,57000,119000,96000,55880,128890,105000,75000,141600,189000,66200
2010,mountain division,Colorado,colorado,08,46.097977,10.286343,16.532078,42.611511,28.715416,53.902023,89.713654,83.467926,57.388489,71.284584,73.000786,7.9578323,19.041378,61.598812,9.8816853,28.519499,42.902061,3.82201,53.275932,72.548378,1.5615435,25.890076,66.12458,6.0294433,27.845972,89.289894,1.8551873,8.8549242,78.820061,2.7152133,18.464724,93.196098,0,6.8038998,92.647781,4.6212559,2.7309611,69.438667,4.8616738,25.699657,12.540145,25.047949,36.498852,18.255875,13.693521,4.043056,4.0939116,6.3607888,5.5921655,12.104382,62000,37000,26500,55400,40000,102250,90000,101030,106600,84000,5.8244123,18.583673,35.761173,17.871008,28.242741,39.442345,21.809822,50.073986,47.353764,10.834508,0,40.152893,13.090571,16.794588,14.453852,2.7124443,3.1187704,17.654116,2.5619349,41.675804,5.1070681,6.8251662,,0,4.900763,0,38.51088,14.712149,0,7.3481956,73000,42000,32100,43000,43000,22800,46000,15200,20000,58800,118000,48600,44800,21000,31300,107500,102000,53000,94800,28500,34000,102000,,47000,111000,50000,29200,90660,36000,25000
2010,new england division,Connecticut,connecticut,09,52.805222,12.658408,15.550138,52.608913,26.763285,47.194778,87.341591,84.44986,47.391087,73.236717,72.446754,6.4810977,21.072144,46.084389,11.972856,41.942753,34.33754,3.9125834,61.749874,81.411537,0,18.588457,49.725269,10.421684,39.85305,89.243462,.83875012,9.9177923,78.157257,2.8438945,18.998846,75.811325,8.5227852,15.665889,93.687462,0,6.3125396,74.148438,0,25.851566,9.9469738,28.816139,28.467869,21.46987,29.026407,2.5765531,6.5772438,1.9902503,3.6215522,10.404,77400,37000,35900,57000,40400,135000,102000,95000,140150,83350,5.2979212,19.994923,22.840157,22.130644,31.005398,35.536854,23.825495,28.138498,31.070248,24.574873,,7.870934,14.399404,35.740784,45.520916,1.7668238,0,10.080654,6.2594376,0,8.8691635,0,0,12.704356,3.226675,,9.4821119,2.8846104,,31.971397,87000,42000,40600,55000,32000,22400,56000,75000,25400,56000,,64000,61700,70200,20000,140970,125000,75000,113000,20800,35800,106000,83000,38000,141000,,91270,98000,,58400
2010,south atlantic division,Delaware,delaware,10,33.712776,12.634855,21.270609,79.264206,56.890041,66.287224,87.365143,78.729393,20.735794,43.109959,69.598686,7.1220012,23.279312,54.345367,11.936812,33.717815,30.189503,12.051975,57.758522,100,0,0,78.890221,0,21.109776,87.842926,2.6369932,9.5200777,78.496368,0,21.50363,50.37257,2.6493371,46.978088,93.730232,0,6.269774,45.522034,0,54.477966,12.798971,24.191307,35.545513,39.878262,20.507397,.76258796,33.674713,2.0729179,.53133506,0,70100,38080,30000,60000,50000,108600,74700,95000,120000,141200,6.9505491,6.243618,32.289658,19.7729,10.210486,36.262268,10.797372,56.344414,44.141056,39.878262,,,25.994852,,0,.86812675,0,0,42.899712,,0,0,0,4.4125209,.56687701,,0,0,,0,78000,48100,40000,44000,44800,23500,80000,18100,18300,60000,,,50000,,20200,112200,100700,74000,108200,,74700,106000,129800,53000,120000,,76000,129000,,141200
2010,south atlantic division,District Of Columbia,district of columbia,11,94.733253,15.255396,22.881893,75.409836,67.619049,5.2667465,84.744606,77.118103,24.590164,32.380951,57.820927,13.484357,28.694714,50.558949,16.457302,32.983749,14.931507,9.0022831,76.066208,100,0,0,0,0,100,94.164566,1.6732637,4.1621685,93.341866,0,6.6581306,45.19083,5.9479842,48.861187,100,0,0,79.436615,9.8591547,10.704226,0,17.022013,34.152966,29.555555,0,1.9131582,0,20.213913,0,0,145300,43100,27600,31020,53900,203000,193000,76500,207000,150000,0,0,0,20.173241,35.9944,2.7253668,15.749235,15.673346,39.952576,29.555555,,,,,0,2.0317178,0,0,0,,0,1.2940575,0,40.173229,0,,,0,0,0,112000,47310,228600,46000,43100,33000,56900,41400,24000,31020,,,,,53900,205600,84000,111000,193000,,160000,140000,200000,47000,207000,,,150000,183600,18000
2010,south atlantic division,Florida,florida,12,32.813728,21.208897,13.923833,47.464119,26.611244,67.186272,78.791107,86.076164,52.535881,73.388756,66.554901,10.045342,23.399752,59.628124,11.600615,28.771263,33.238972,8.0754404,58.685589,81.377754,3.5203843,15.101857,59.466999,11.451509,29.081493,85.261787,2.2830839,12.455129,78.137444,3.632925,18.229628,62.342907,3.5149958,34.142097,91.752861,2.0055382,6.2415996,80.154839,3.532464,16.312693,18.178328,33.604221,38.775108,21.196415,21.014299,5.2234726,12.368651,11.230965,7.4923983,15.54108,53000,35500,28000,52000,58000,98500,77200,75100,95000,93000,10.969378,26.831066,34.967869,25.366283,36.301556,49.589687,23.940628,30.662489,48.293556,18.764805,4.0526848,38.295738,9.8831015,25.692394,41.933708,3.4833879,12.379257,15.823561,8.6642065,24.968304,25.736029,3.6812887,24.051771,23.696623,5.6423211,0,37.096371,11.785737,0,37.358894,62800,45800,30100,44000,33000,22800,45000,35000,20000,58000,50000,32000,67000,54000,30200,105000,76400,51400,90040,50300,40000,92000,50800,48000,100000,70000,35200,106150,145000,53450
2010,south atlantic division,Georgia,georgia,13,36.222336,11.844964,19.965591,51.559456,33.793224,63.777664,88.155037,80.034409,48.440544,66.206772,71.471992,6.5114765,22.016537,70.933418,9.9052448,19.161337,34.573944,7.90874,57.517315,89.254295,.71819323,10.027514,58.183472,5.7147088,36.101814,89.407242,1.2047223,9.3880367,79.797989,6.5296674,13.672343,63.635319,4.0416956,32.322987,96.223816,.71388179,3.0623062,71.099144,3.2948234,25.60603,15.288162,36.409592,27.474585,15.394052,24.272638,3.0705912,13.665523,8.3198452,5.2569323,11.899746,51400,30000,30000,55000,50000,105600,74020,70000,104000,82800,9.5517788,21.777967,31.990719,31.255976,49.351742,48.79747,10.608556,24.760889,37.985977,13.240598,25.597271,33.831032,20.180262,28.947756,30.128075,2.053051,2.285862,12.861867,4.7664409,77.917641,34.918926,4.7706022,9.826086,15.119012,4.3796501,0,34.048389,9.1154718,0,21.1619,60000,36000,27000,31700,27800,22000,50300,35800,20100,59000,61000,35200,60000,27600,25800,112000,75000,60000,85000,16150,32000,88000,71000,44400,104500,75300,85000,100000,62800,55100
2010,pacific division,Hawaii,hawaii,15,42.83358,22.353453,21.203554,28.558758,24.96328,57.16642,77.646545,78.796448,71.441238,75.03672,78.570915,4.9559946,16.473093,52.081501,11.740453,36.178051,65.966171,0,34.033829,76.508484,5.1092701,18.382242,62.776451,8.782856,28.440693,80.166557,3.283108,16.550329,79.477196,5.7563963,14.766407,100,0,0,88.536087,1.5179911,9.94592,74.723007,6.6172543,18.659739,15.506421,32.34729,17.939518,16.399109,18.681681,10.908391,0,0,5.7426643,3.1710858,70000,50000,53700,80700,69000,94000,128000,79800,111200,112284,11.894596,0,37.398727,22.519407,8.0804634,54.370434,8.4693079,,36.295181,14.286314,20.171762,24.144156,10.058716,19.102749,37.584911,9.2295685,0,21.204189,0,0,0,0,,,4.4541879,31.746033,13.243607,1.6463852,0,10.40131,78200,48000,45000,56000,41500,24500,105200,,11000,83000,64000,80000,88700,24200,30000,95250,135300,65000,128000,177100,131700,79800,,,113700,70000,56060,128000,22100,55000
2010,mountain division,Idaho,idaho,16,29.40279,5.6071272,22.177706,44.225197,11.717628,70.597214,94.392876,77.822296,55.774803,88.282372,77.028999,5.0359564,17.935041,66.038506,10.90198,23.059509,35.3265,0,64.6735,88.445511,11.554488,0,42.162094,22.870754,34.967155,87.210861,1.1854318,11.603713,85.347977,0,14.652029,0,0,100,87.415749,0,12.584249,100,0,0,10.927111,10.503155,21.572226,40.53088,42.738155,6.1900606,0,0,12.584249,0,47600,36700,6700,49000,31000,82800,89000,68400,40000,77650,6.7354007,16.525072,27.358192,7.6232605,13.431854,17.366066,0,,33.355587,39.551903,48.024582,,12.293688,72.35067,60.078484,3.9812431,7.2143621,22.686384,0,,0,,,0,0,,100,0,,,54000,32400,28100,42000,23100,29000,7500,,3300,49000,70000,,42100,34000,9700,87000,71000,45100,90000,,33000,,,68400,40000,,0,77650,,
2010,east north central div,Illinois,illinois,17,41.669567,11.657212,16.424314,64.161652,27.68605,58.330433,88.342789,83.575684,35.838348,72.31395,70.996353,8.2090664,20.794586,65.761009,12.863512,21.375481,23.706657,7.6056218,68.687721,83.69957,3.453815,12.846621,51.563091,11.964505,36.472408,91.349548,1.1815786,7.4688711,76.894363,5.5584574,17.547178,55.512733,2.1009345,42.386333,95.553696,.29456717,4.1517386,89.457603,.44662181,10.095778,12.744141,23.947798,38.406979,21.542162,20.367115,2.6119764,9.4170151,12.455836,5.7301726,6.251915,60000,42000,25300,58000,45000,115600,75000,75000,105000,95600,7.5531826,11.469466,30.970181,20.918474,24.986631,32.642262,20.682604,31.993282,45.234489,20.675562,0,32.979927,5.6854949,16.974062,42.236416,1.7370284,10.881565,12.004956,7.9262323,6.6028514,16.841299,5.4395123,54.052883,19.583195,4.2426033,100,33.278614,6.0755095,0,8.0915947,69600,50000,28800,46000,37600,36000,53500,32400,20000,60000,60800,44500,60000,39350,20000,120550,71400,64000,81900,45200,54000,117000,12800,50000,110000,20000,44650,95600,77020,108000
2010,east north central div,Indiana,indiana,18,27.625498,10.130869,10.293493,58.74865,27.259621,72.374504,89.869133,89.706505,41.25135,72.740379,65.863853,10.860379,23.27577,57.021011,15.791714,27.187275,25.108278,7.6265445,67.265175,78.696342,9.689352,11.614309,43.25214,16.517979,40.229881,88.529671,1.8750104,9.5953207,76.659592,5.9785714,17.361839,57.571899,2.5945134,39.833591,94.048988,2.2922673,3.6587443,82.949242,6.4516358,10.599116,14.936543,22.984165,28.263355,19.347334,33.399696,3.0468416,8.2655039,11.921885,5.2456985,32.327305,48700,32000,26400,50300,34010,91030,81000,82000,105000,68000,8.0705624,19.910973,32.044281,15.778516,31.654018,33.060993,11.084086,43.431328,32.956161,15.76965,0,59.729733,13.815117,12.023391,63.232452,1.3919725,7.3555775,17.473255,9.1508074,0,7.2027626,0,0,29.929226,4.8668122,0,18.271599,31.916803,0,55.217392,59000,37200,25300,38000,30000,22000,48400,25200,22000,52000,79000,410,56200,40000,12000,95000,63000,48400,92000,60000,36000,104000,95000,30000,112700,37300,29000,73000,49120,30000
2010,west north central div,Iowa,iowa,19,36.001949,9.0966368,14.216421,48.389965,15.610854,63.998051,90.903366,85.783577,51.610035,84.389145,69.762352,10.413015,19.824633,59.252136,13.791992,26.95587,21.42659,8.9364338,69.636978,74.814285,5.4169879,19.76873,59.68845,11.082108,29.229441,89.579735,1.5948968,8.8253727,90.396629,0,9.6033697,49.70293,7.501904,42.795162,95.793945,.69878119,3.5072744,94.1987,0,5.8013029,9.8417063,26.309612,47.525887,3.3857293,19.475008,3.2797608,7.6469054,6.3408957,5.6752009,0,56000,32900,15000,35000,36900,97000,46000,66000,85000,42500,4.3525558,16.676434,25.567898,25.471937,33.987011,24.222775,19.936764,11.593436,60.625946,4.5255122,0,0,8.2138243,12.303207,45.19022,2.4861434,3.5300362,11.289948,8.4592819,,0,0,0,14.816851,5.9243841,0,0,0,,0,66000,40300,25300,36400,28000,27200,21900,17600,5100,56000,17800,25000,45100,62940,18000,101000,60000,52000,53000,,33000,87000,101000,39200,80500,32000,158000,53400,,19700
2010,west north central div,Kansas,kansas,20,40.833912,7.097815,16.419086,56.884235,26.697582,59.166088,92.902184,83.580917,43.115765,73.302414,68.813957,9.1658745,22.020166,64.325455,7.4531021,28.221439,19.489693,10.008187,70.502121,55.773533,0,44.226463,42.681843,25.355009,31.963148,88.933647,1.6378293,9.428525,67.637848,5.7277193,26.634434,60.841476,0,39.158524,98.181503,0,1.8184969,71.086105,28.913889,0,11.833155,21.553783,41.010677,17.185392,29.173866,3.0421436,21.433813,4.718411,3.8819735,20.002598,52000,37000,18900,36100,42200,91070,62000,67000,93600,73200,4.878438,20.596062,29.919392,14.193834,26.678335,36.97604,0,52.298183,50.745392,2.6638973,,35.498299,15.992265,18.052362,55.598068,1.1319416,.95114827,21.423166,11.331395,0,51.69812,0,,12.049512,3.12974,,44.495411,5.5613809,55.506981,,63700,40100,23600,39700,52800,33500,48000,12800,16200,51800,,31000,59000,42200,16960,96600,62400,44000,82500,70500,21000,105000,,57300,93800,,46600,73200,11100,
2010,east south central div,Kentucky,kentucky,21,26.422367,13.013636,11.975557,41.788338,14.262096,73.577637,86.986366,88.024445,58.211662,85.7379,65.551903,9.7732906,24.674807,63.90271,6.4136333,29.683655,24.539753,11.518313,63.941933,85.569351,0,14.430647,45.916428,4.1556301,49.92794,87.733879,2.7020509,9.5640659,62.380539,6.557735,31.061728,50.975483,1.1789254,47.845592,92.879097,0,7.1209021,60.577618,0,39.422382,18.910244,33.904713,34.012772,21.560366,29.281906,2.4156218,10.991791,17.454355,3.5263796,0,44000,27200,21400,35000,19500,95000,35200,59100,121600,56600,9.484211,25.977743,41.152428,23.832048,38.758846,54.540241,25.091099,22.575478,39.497028,16.44981,,51.86441,14.621922,0,45.201225,1.3451844,4.394619,11.675935,17.620546,0,0,17.376177,0,17.967728,3.7967417,,0,0,,0,56600,30000,18600,34000,17000,18240,44700,42200,18000,35000,,8300,52000,36000,9600,98900,82000,50000,30000,35200,59000,89000,41000,20500,121600,,72000,79500,,52000
2010,west south central div,Louisiana,louisiana,22,28.699291,17.019732,12.352538,20.471998,27.984581,71.300705,82.98027,87.647461,79.528,72.015419,70.782166,8.5265999,20.691236,67.970154,15.413215,16.616632,27.229649,9.7459736,63.024376,72.824242,18.30043,8.8753309,46.396057,6.0701923,47.533752,86.918732,1.9028292,11.178439,82.140564,2.9640932,14.895339,55.501358,5.5582314,38.940407,82.996964,9.611722,7.3913121,86.701218,0,13.298782,12.7166,16.66925,29.783075,7.45684,19.849751,1.2691483,6.1307549,3.9466534,0,2.5889473,55000,46000,25000,52000,39000,102000,85000,64000,108000,101700,7.3424249,19.439592,28.330528,9.6418819,33.837807,29.489452,9.6254416,15.624307,40.681656,7.5917592,0,21.725376,2.8836024,0,38.944691,.59986532,0,6.6892443,7.4637356,0,0,0,.92004919,10.003786,0,0,0,0,,19.46755,68200,39000,27000,49700,40000,36800,50900,31250,17000,51500,52000,27000,44000,65700,26000,110000,78000,52000,86000,72000,42200,83000,43430,50000,98000,215000,134700,113000,,68004
2010,new england division,Maine,maine,23,32.679413,15.17489,0,64.006325,15.963465,67.320587,84.825111,100,35.993675,84.036537,59.6488,15.650207,24.700994,42.526062,54.677563,2.7963736,28.363228,0,71.636772,54.029991,45.970009,0,55.159344,23.752411,21.088243,82.488113,6.8349242,10.676965,79.158318,0,20.841684,,,,90.270233,0,9.7297649,17.153215,0,82.846786,14.945973,54.923641,64.686096,35.106915,5.4617991,3.1957433,0,,0,82.846786,45000,14260,14400,54830,48120,87000,36000,,106700,670,7.1782551,20.743574,30.030445,19.136885,80.451843,100,54.74308,,68.622849,17.002243,56.385906,,0,12.949109,11.314708,2.2060049,0,12.888042,0,,0,,,,0,,0,0,,100,60000,41900,23060,52200,14260,14000,8680,,14400,55000,8290,,48120,52100,32000,93000,65000,50000,36000,,16400,,,,110000,,41800,77000,,670
2010,south atlantic division,Maryland,maryland,24,48.034988,14.639809,25.413784,63.080048,32.266445,51.965012,85.360191,74.586212,36.919952,67.733551,70.50679,8.7363186,20.756895,64.328072,16.178152,19.493778,34.411568,8.791132,56.797302,92.040459,1.9584464,6.0010967,38.193714,7.6337495,54.172535,90.43428,1.6417984,7.9239159,88.789764,2.3155482,8.8946905,70.630005,3.2975707,26.072418,92.728081,.50060099,6.7713184,72.785675,9.0278301,18.186495,11.883999,22.31526,28.435411,21.916393,23.450529,2.1571336,8.2120266,6.2166367,5.8109837,4.1664667,77000,52800,47000,64100,50000,135100,115000,106000,123200,107190,6.4060941,18.013195,27.911583,15.25058,28.561237,40.444584,11.541927,20.208109,39.944031,20.432173,6.9519944,49.5639,1.3237457,29.926411,38.13821,1.4702456,2.8058133,9.8620634,7.0076389,39.454575,12.101277,4.4882102,2.1698112,11.410765,4.0081182,0,30.92947,3.0780165,0,10.590891,88900,55500,40000,60000,42800,38000,76000,57000,31600,65000,43300,47280,115000,53500,32050,142300,113000,72000,121200,36000,90000,117600,122000,64200,125800,115000,59000,109600,101300,56000
2010,new england division,Massachusetts,massachusetts,25,52.165764,14.165291,21.480574,55.797417,31.31377,47.834236,85.834709,78.519424,44.202583,68.686234,67.923439,8.7234039,23.353157,36.321541,12.468102,51.210358,33.003925,13.938244,53.057831,73.091965,7.3622475,19.545786,53.003876,10.525975,36.470146,88.985374,1.5514293,9.4631929,74.286163,4.026835,21.687,64.680794,5.6839337,29.635275,93.177017,1.1313293,5.6916552,78.351799,4.9998026,16.648397,13.491553,30.724054,24.706623,22.636965,25.48115,3.5941474,8.1604099,14.821115,6.2087784,4.2329922,70000,28800,40300,58000,38500,129000,87900,75000,143000,100000,6.2260175,13.327175,34.685005,19.3153,29.309118,39.160339,14.564496,10.29469,34.801403,15.17029,52.991116,39.125393,20.231838,4.1279788,39.273163,2.7103562,8.2854948,11.135597,1.5100089,24.896486,27.832996,8.6990099,32.752171,24.743877,3.7289321,18.582993,44.346249,0,25.416746,17.792732,84300,54600,29400,47600,34000,17500,75400,60000,21000,64700,40600,44700,43700,116740,17500,134900,108000,70020,106000,57500,28500,98430,70000,48200,150000,82820,49000,112900,89000,59000
