year,region,czone,czname,cz_shwhite,cz_shhispanic,cz_shblack,cz_shasian,cz_shother_race,cz_shpov_white,cz_shpov_hispanic,cz_shpov_black,cz_shpov_asian,cz_shpov_other_race,cz_hhinc_white,cz_hhinc_hispanic,cz_hhinc_black,cz_hhinc_asian,cz_hhinc_other_race,cz_shmarr_white,cz_shcoh_white,cz_shunpmom_white,cz_shmarr_hispanic,cz_shcoh_hispanic,cz_shunpmom_hispanic,cz_shmarr_black,cz_shcoh_black,cz_shunpmom_black,cz_shmarr_asian,cz_shcoh_asian,cz_shunpmom_asian,cz_shmarr_other_race,cz_shcoh_other_race,cz_shunpmom_other_race,cz_shpov_white_marr,cz_shpov_white_coh,cz_shpov_white_unpmom,cz_shpov_hispanic_marr,cz_shpov_hispanic_coh,cz_shpov_hispanic_unpmom,cz_shpov_black_marr,cz_shpov_black_coh,cz_shpov_black_unpmom,cz_shpov_asian_marr,cz_shpov_asian_coh,cz_shpov_asian_unpmom,cz_shpov_other_marr,cz_shpov_other_coh,cz_shpov_other_unpmom,cz_hhinc_white_marr,cz_hhinc_white_coh,cz_hhinc_white_unpmom,cz_hhinc_hispanic_marr,cz_hhinc_hispanic_coh,cz_hhinc_hispanic_unpmom,cz_hhinc_black_marr,cz_hhinc_black_coh,cz_hhinc_black_unpmom,cz_hhinc_asian_marr,cz_hhinc_asian_coh,cz_hhinc_asian_unpmom,cz_hhinc_other_marr,cz_hhinc_other_coh,cz_hhinc_other_unpmom
2023,south atlantic division,100,"Johnson City, TN",89.871666,4.3807888,2.7765472,.84664524,2.1243558,16.985445,20.192104,45.547802,0,11.447916,73300,48000,33200,155000,64000,68.211494,8.9813795,22.807125,83.056816,1.5461358,15.39705,35.257023,24.860487,39.882488,100,0,0,74.116531,9.3970985,16.486366,10.49679,23.188421,33.948982,18.052271,83.465187,25.381348,40.091194,0,78.763489,0,,,3.0061836,0,55.924011,89900,51000,39000,70000,23700,39800,33200,78400,5000,155000,,,64000,70000,8600
2023,east south central div,200,"Morristown, TN",79.425217,15.388473,.34896314,1.0168064,3.820545,9.8022881,37.599377,0,34.911243,31.653543,79000,38300,120550,55000,95500,71.115822,7.3908544,21.493322,55.245667,32.425388,12.328946,81.034485,0,18.965517,82.840233,17.159763,0,62.099735,.62992126,37.27034,2.3824739,11.069354,33.916821,17.10309,86.816719,0,0,,,42.142857,0,,0,,84.929581,91250,53000,48600,52000,16000,31220,120550,,,55000,308700,,138000,,28400
2023,east south central div,301,"Middlesborough, TN",94.287071,.65812385,.2779265,.051109593,4.7257705,24.657389,39.247387,20.147169,0,55.83799,63000,80000,41500,314400,27600,68.258804,12.362292,19.378904,28.080536,34.099255,37.82021,,,,,,,39.568718,10.309048,50.122231,12.578754,61.290722,43.832939,,,,,,,,,,26.893106,8.0825357,88.510612,75000,15500,27200,,,,,,,,,,98600,52480,7500
2023,east south central div,302,"Knoxville, TN",79.685974,8.0972872,5.9122996,2.0135634,4.2908764,12.622627,39.6464,19.193392,0,19.361397,99000,52500,26200,163400,78000,75.587692,8.8254366,15.586874,56.572365,13.98762,29.440016,23.729223,3.8567152,72.414063,94.648338,0,5.3516603,70.161728,10.464431,19.37384,7.3254995,37.70623,24.108187,17.942797,75.244827,64.438736,9.8027344,100,17.966902,0,,0,22.953627,26.3251,2.5909402,114000,66000,54700,64320,40000,26400,48000,24000,26200,175000,,160000,72000,55000,99700
2023,south atlantic division,401,"Winston-Salem, NC",53.793758,21.438347,17.371044,1.7072847,5.6895647,7.7983208,47.193371,34.217617,6.6486464,6.8008556,96000,27800,55000,70000,44600,73.937668,10.351735,15.710601,55.916977,11.646008,32.437016,30.711483,18.309916,50.9786,99.993591,0,.0064097838,42.823997,2.0475366,55.128468,4.7672677,11.11457,19.878067,47.795933,23.587023,54.630135,7.7391650e-07,21.367834,59.446873,6.6490726,,,7.9117408,0,6.1905084,105000,70000,51000,30000,78000,13000,88670,83200,8100,70000,,,79000,38500,44600
2023,south atlantic division,402,"Martinsville, VA",64.193024,7.9426141,19.51652,2.2751918,6.0726533,6.4320378,29.2104,17.989256,31.445793,49.180458,89200,48000,42000,64170,38400,63.27029,10.737707,25.992002,50.15049,21.65258,28.19693,23.660027,13.04633,63.29364,88.51107,0,11.488933,19.41263,61.140633,19.446737,1.7215315,10.504169,16.21619,5.1964068,90.964371,24.499985,.11465601,47.754272,18.535746,35.527523,,0,0,80.438248,0,110000,60500,41200,98000,29000,44200,69700,37000,33600,64170,,563500,96900,37300,63500
2023,south atlantic division,500,"Greensboro, NC",51.802399,17.069086,22.001017,3.2818065,5.8456941,9.5877085,14.556877,17.438429,27.404564,20.882814,94800,62000,51600,101700,50000,70.838676,12.447368,16.713957,72.477875,8.9349127,18.587206,43.461124,9.4307804,47.108093,92.660126,3.3601708,3.9796994,35.624935,15.536984,48.838078,5.1046705,10.573151,27.854261,13.817146,14.182022,17.621536,5.030117,22.364626,27.899929,29.574181,0,.027452974,2.0129454,55.016792,23.788305,110000,58000,45000,64300,45000,43000,96000,47700,38620,101700,77000,109000,96000,37300,48000
2023,south atlantic division,601,"North Wilkesboro, NC",81.296608,14.006268,1.5426294,.2640546,2.890439,10.242296,14.649611,16.94651,11.148698,51.97369,73600,61000,36000,60000,20500,71.878685,7.5797977,20.541521,57.251785,29.772562,12.975651,3.2489598,64.127846,32.623192,99.702873,0,.29712608,41.48127,8.4313736,50.087357,3.6498983,28.421009,26.602423,21.169588,6.9490447,3.5507793,,.38478386,51.081337,11.181922,,,14.42686,0,91.818062,95000,42000,35200,61000,36000,105100,,36000,7990,60000,,,73000,23000,20500
2023,south atlantic division,602,"Galax, VA",89.26236,6.6586061,2.1912396,.069195345,1.8185984,17.93856,19.970522,69.719162,11.232615,41.350067,61700,56000,7000,60000,35000,62.248981,12.840784,24.910234,51.03318,18.374992,30.591827,.60483229,11.997084,87.398079,99.99984,0,.000160266,34.902298,10.858483,54.23922,7.5691171,31.96916,36.618568,16.971279,16.702871,26.936567,,.38554946,79.719032,11.232633,,,7.2061605,0,71.599403,84000,44600,31800,95600,36000,15000,,36000,5000,60000,,,97900,44100,20500
2023,south atlantic division,700,"Spartanburg, SC",59.207863,12.27361,20.860546,3.4020841,4.2558932,13.182995,20.598001,19.972723,33.913818,19.214687,90000,58800,45000,72000,59000,80.073723,4.0004563,15.925816,77.148026,12.590157,10.261818,29.460482,7.7421503,62.797367,93.417213,3.4007833,3.1819992,59.9729,.19142084,39.835678,7.594131,32.098995,36.531784,16.980083,42.637955,20.756741,15.803268,36.471375,19.89468,36.268597,0,1.0277953,9.7361212,,33.331524,105000,47000,41600,75600,48000,86000,64300,66000,41400,72000,188100,53800,75000,,53600
2023,south atlantic division,800,"Gastonia, NC",67.08036,13.686254,13.496264,2.3504229,3.3867013,10.109832,40.663982,30.575142,.52560622,33.489437,83000,45000,59200,132000,62960,74.76133,8.3638992,16.874767,55.230694,9.2474976,35.521805,32.069195,11.729692,56.201111,80.714592,5.8106747,13.474735,60.289417,1.5569153,38.153667,7.9240389,5.5995793,22.029171,26.122198,91.965218,49.918709,6.1386271,12.297915,48.333607,.65119112,0,0,19.921095,0,56.296356,92300,65000,50000,83000,30700,31200,75000,84500,33260,122000,132000,222000,71000,45000,39200
2023,south atlantic division,900,"Charlotte, NC",47.440575,18.392223,22.299477,6.8957224,4.9719996,5.7791462,28.614077,22.805574,10.23734,7.5223393,134400,63000,69000,144000,100000,83.118927,5.6541271,11.226947,66.591537,13.531494,19.87697,41.736038,9.2230816,49.040882,88.573952,.58832222,10.837729,70.910027,1.2574452,27.832529,3.3135598,8.1679611,22.830107,19.892887,49.304871,43.746166,12.423872,28.325766,30.602699,9.1760788,0,19.466486,3.7341225,.53482944,17.489416,149000,91000,55000,75600,45000,37000,108800,120000,40000,148000,127500,52000,125800,395000,62000
2023,south atlantic division,1001,"Boone, NC",87.848595,7.8999362,.14118065,.099233024,4.0110555,14.885049,7.3019853,5.7860718,.77712452,.19316772,80640,83500,40000,111000,73000,74.572906,4.8332825,20.593811,65.758652,27.316612,6.9247389,90.398956,4.3190928,5.2819548,97.547119,0,2.4528782,70.582428,18.716385,10.701182,7.678309,12.365231,41.572998,.25811341,26.10062,.035356738,1.3272249,,,.79666573,,,.13113771,0,.94015348,94500,80000,31800,76900,98000,39800,40000,,,111000,,,73000,23000,30000
2023,south atlantic division,1002,"Morganton, NC",79.348877,12.597956,4.2717576,1.7633606,2.0180545,13.630324,14.846706,29.127699,3.6069553,22.34351,75000,56100,25000,87000,60000,68.976318,4.7801981,26.243484,71.414673,6.5461626,22.039165,34.410454,9.7933311,55.796219,82.516792,.27412087,17.209089,67.61261,10.945029,21.442362,6.8520718,4.1369243,33.174961,14.745386,51.916897,4.1642823,25.405619,.062273879,36.524723,4.3711772,,0,29.051334,0,12.597227,90000,80000,28300,113900,38200,26000,62200,85300,25000,87000,,116830,73000,23000,39200
2023,south atlantic division,1100,"Hickory, NC",68.137009,11.107804,8.4735413,5.5103607,6.7712889,8.1731043,12.78709,9.9245424,1.7082075,1.4247586,98000,73000,61000,101000,117000,75.290268,6.1809983,18.52873,71.011246,5.0289416,23.95981,48.375057,12.843734,38.781208,45.639492,50.215763,4.1447453,47.782974,24.822262,27.394766,2.2503169,7.3700914,32.507835,4.8810525,79.236351,22.271643,1.2451717,.031935416,24.027328,3.7428274,0,0,2.9708276,0,.019014232,114000,78000,31200,97800,37400,52600,103300,55000,33800,128000,69000,116830,117000,142000,39000
2023,south atlantic division,1201,"Franklin, NC",77.581215,11.479878,1.1557767,.3534078,9.4297218,9.663372,11.465124,28.366228,20.471207,20.078703,84000,65000,54000,40000,66000,74.937943,6.7938595,18.268194,44.250477,22.438141,33.311386,54.199314,.026974352,45.773712,68.894318,10.651825,20.453857,56.46949,12.115329,31.415182,2.6495399,29.770863,30.956921,4.9401631,8.1258526,22.382103,.0027135015,,61.967354,.035837501,,,.56633645,.23233332,62.806404,100000,46000,45000,78000,50000,75000,140000,,20000,54200,,,89300,66000,36700
2023,south atlantic division,1202,"Sylva, NC",78.1008,10.780943,.40491548,.24852131,10.464819,12.287988,10.564478,0,0,29.685244,80600,80000,53100,148000,47000,75.089317,7.5122156,17.39847,32.338303,27.437405,40.224293,57.079784,0,42.920212,73.776306,26.223698,0,40.816856,12.27981,46.903332,2.6005778,42.191429,41.185928,0,.0024978553,26.26222,,,,0,,,0,0,63.29026,99300,39200,45000,138000,50000,148350,,,,54200,,,82870,66000,36700
2023,south atlantic division,1203,"Asheville, NC",80.347382,12.347984,1.1668984,1.0525671,5.0851684,15.460896,14.981149,69.957291,27.2686,12.606493,92000,45000,21000,179000,100800,78.470398,5.7608838,15.768722,81.381676,2.8700726,15.748247,12.168593,0,87.831406,66.141617,6.5897832,27.2686,66.627449,6.2333078,27.13924,12.214845,34.779572,24.55652,17.050699,.0089629432,7.0150428,0,,79.649521,0,0,100,0,0,46.45116,110000,41300,56200,45000,50000,42000,131400,,21000,179000,255000,15000,105300,66000,45000
2023,south atlantic division,1204,"Andrews, NC",77.437637,11.673014,1.3632603,.3823908,9.1436968,8.9319077,11.694978,30.69438,24.147615,17.040607,84000,63000,63200,35000,66700,74.895767,6.593658,18.510578,47.290581,21.162279,31.547142,53.962898,.029188266,46.007912,68.017563,7.8552842,24.12715,61.41967,12.063311,26.517015,2.6632206,25.827105,28.277433,5.8023105,10.813757,21.119488,.0029490748,,66.711983,.042818438,,99.964111,.6853621,.30712798,62.535732,101500,60890,45000,70000,50000,75000,140000,,20000,40000,,0,99000,66000,36700
2023,south atlantic division,1301,"Bennettsville, SC",49.257614,5.8912997,40.354626,1.3733574,3.1231024,11.723448,27.678951,36.040775,.066172399,20.393444,91000,53000,44600,270000,70200,70.756653,11.632999,17.610352,65.218498,13.825482,20.956024,24.202753,10.48939,65.307854,93.166161,3.1415834,3.6922579,55.525555,1.1078054,43.366642,4.6277928,15.75089,37.572647,26.255178,0,50.370808,16.284227,10.453925,47.472073,.071026213,,,.052855611,,46.585854,120000,70800,40000,64000,73000,20020,74000,115700,35000,270000,,,90000,,45950
2023,south atlantic division,1302,"Florence, SC",56.257225,7.7312336,30.9928,1.8360813,3.1826603,10.01669,26.712597,33.728592,7.9290876,28.129438,95000,44000,41000,108900,76100,69.732353,10.432395,19.835253,65.961693,13.449851,20.588455,20.640015,9.2145891,70.145401,95.20385,0,4.796154,42.225014,15.979007,41.795979,4.1369967,14.546323,28.304831,19.093071,41.241165,41.63308,13.603031,15.53847,42.039986,6.2089572,,42.073742,11.938672,1.5757315,54.638142,112000,65000,55000,53000,54000,25000,65000,63000,25400,108900,,123000,99250,78000,26250
2023,south atlantic division,1400,"Fayetteville, NC",42.649124,14.676984,28.707281,2.3547194,11.61189,10.613977,14.53314,22.11585,22.043709,23.627789,91000,67800,54000,82000,55400,74.061562,7.9280062,18.010435,64.101234,14.607275,21.291489,37.444218,4.6808524,57.874931,87.253059,0,12.746943,47.19371,7.9586797,44.847614,5.0358329,12.856892,32.564823,7.7362018,23.979795,28.51536,9.3128014,.0015961097,32.187805,14.95213,,70.585693,8.6042213,38.940155,36.71994,102000,88000,39000,76000,73000,35000,77000,99000,35250,90000,,15050,81450,54000,32400
2023,south atlantic division,1500,"Wilmington, NC",61.789791,12.892075,13.252015,.91278386,11.153336,9.8905954,19.752125,32.551704,25.236086,11.730062,100000,42000,35500,98200,95000,72.681572,8.8308344,18.487595,58.944912,9.4196186,31.635469,23.297773,1.2686136,75.433609,84.918442,0,15.081554,48.245514,14.422133,37.332352,5.5534148,8.7255192,27.498167,19.472231,12.02939,22.57312,14.586603,0,38.64769,11.95831,,99.998131,1.9872729,4.0111017,27.302876,120000,85000,51100,42000,60080,36000,75600,54000,24000,98200,,40000,105000,87000,40000
2023,south atlantic division,1600,"Wilson, NC",41.609692,15.146279,38.02552,.77274078,4.4457631,7.0257821,13.723154,32.790604,3.9015319,27.56724,96000,67200,43000,123600,42000,77.374352,5.4300771,17.195572,66.391769,23.642679,9.9655485,29.022535,17.605965,53.371502,99.999825,0,.00017235213,34.934963,14.009198,51.055836,2.2368362,6.6003141,28.708797,7.1533918,31.152445,16.141787,.00055725448,38.459236,48.751343,3.9015386,,,12.341078,0,45.549915,104000,110000,39000,76400,60000,103000,105600,30000,28000,123600,,,69400,55000,29200
2023,south atlantic division,1701,"Raleigh, NC",50.983971,18.534698,19.621441,6.8358808,4.0240088,6.9120579,21.036093,21.925426,6.6353264,7.3416123,140000,67000,70000,169200,106000,84.065697,4.336894,11.597414,72.445206,7.5021157,20.052675,51.604378,5.4558353,42.939785,96.151695,.92591,2.9223943,70.921677,7.0181847,22.060139,3.5022337,19.39842,26.959393,18.866869,4.5191998,35.052254,12.381374,38.985954,31.227648,6.5186396,0,12.576805,1.8699987,18.516973,21.377117,150500,89000,61500,87400,65000,43000,110000,78000,41600,175000,49000,120000,156000,95000,31100
2023,south atlantic division,1702,"Henderson, NC",50.723415,13.902822,29.735168,.081670262,5.5569248,14.612328,19.675854,16.773798,0,5.0451503,99000,40000,71500,169200,81000,81.579514,5.5741343,12.846353,67.108246,1.06567,31.826084,45.635384,2.0184395,52.346176,99.923615,0,.076385498,38.924484,28.794277,32.281242,7.5712414,43.819607,46.652794,16.242935,.019124724,27.57267,3.4480329,8.6517792,28.704378,0,,,12.961181,0,.00024206245,104000,67000,38004,40000,45000,37630,81000,92500,38000,169200,,,124800,95000,31100
2023,south atlantic division,1800,"Goldsboro, NC",43.90918,26.344126,23.160275,.68036669,5.9060526,9.8902502,30.318428,34.159363,.031242048,9.2954445,85000,43000,39000,86400,47500,70.763634,12.615122,16.621244,40.253513,24.916142,34.830345,28.030094,1.9624101,70.0075,93.114616,0,6.8853869,52.503563,1.589456,45.906982,4.864512,.021518894,38.777061,2.4485822,24.371151,66.782097,11.26807,99.823364,41.484081,.014711371,,.25479484,8.6128712,.19159582,10.391305,101000,68000,41000,53000,60000,24000,107800,16000,24100,228000,,25000,89600,72600,47500
2023,south atlantic division,1900,"Jacksonville, NC",58.968525,12.238862,18.586641,2.8487792,7.3571944,10.728335,6.8283448,26.593102,30.046499,30.167215,96000,66000,44700,65000,49000,73.88343,6.9868884,19.129677,66.313011,3.6409094,30.046082,29.094946,1.6177138,69.287338,92.251968,0,7.748033,50.347485,10.742455,38.910061,5.5413814,3.1238604,33.539051,1.9710197,54.419266,11.781722,1.1369728,8.8985062,37.695698,24.171326,,99.999252,6.9805679,49.739395,54.7659,107800,64300,45000,70000,25000,32700,82400,35600,31100,65000,,20000,80000,55000,21000
2023,south atlantic division,2000,"Virginia Beach, VA",53.25589,9.486474,25.874001,5.2642317,6.1194053,7.450953,21.643969,30.370995,11.34728,10.385075,110000,73000,48000,105000,80000,74.903404,5.1553292,19.941269,67.869263,11.710409,20.420328,36.510612,5.4377236,58.051662,92.064087,1.8570437,6.0788655,40.193199,13.254605,46.552193,3.1914685,5.2813816,24.011322,20.172058,24.806047,24.722681,13.213004,.82329774,43.92997,11.910441,0,6.2847333,1.0936104,24.237814,14.463101,128000,91000,73000,70000,100000,73000,96800,50200,30000,105000,255000,146000,132000,108000,40000
2023,south atlantic division,2100,"Washington, NC",68.601959,7.7886767,18.141029,1.2873118,4.1810198,11.117803,3.9902594,20.254337,36.274052,29.918358,95800,56000,44100,34000,42500,67.582497,10.719762,21.697742,78.817413,1.319406,19.863182,33.628036,13.609977,52.761986,100,0,0,57.501644,5.7866964,36.711658,6.1485906,.94100994,31.623369,1.5064458,,9.3356628,9.9185209,10.192114,29.437462,36.274052,,,24.0973,0,43.751804,119200,64300,46270,56000,,25000,70000,35600,44100,34000,,,51700,76200,34200
2023,south atlantic division,2200,"South Boston, VA",61.921543,3.4218605,31.497305,.52102494,2.6382678,12.096989,8.8638725,44.779633,12.054142,12.199795,92100,48000,33000,78300,48600,70.387283,10.787642,18.825073,83.041451,15.860137,1.0984114,24.119776,6.1701546,69.710068,88.314468,3.479912,8.2056217,28.264254,.91834348,70.817398,5.8305969,3.0886469,40.689339,10.653419,.10545646,.035755418,15.97823,12.541765,57.598381,8.498127,,,6.8523207,,14.492254,96400,97000,30190,48000,80000,105000,71000,75000,20000,78300,,,86000,,21000
2023,south atlantic division,2300,"Lynchburg, VA",74.510849,3.4883089,15.02261,.56237823,6.4158573,10.838814,29.722933,28.746727,46.444553,36.142174,96000,92600,51000,90000,56600,70.702881,10.448097,18.849022,84.047783,.98834217,14.963877,40.648918,1.7201476,57.630932,100,0,0,51.503975,.01251308,48.483513,5.4146433,47.84676,10.671264,35.36132,,.016901234,.45116237,2.6206906,49.484283,46.444553,,,12.34205,,61.434345,108000,62000,35000,43200,,121100,105000,67300,35000,90000,,,94200,,19600
2023,south atlantic division,2400,"Richmond, VA",53.157681,11.25454,26.3801,5.588582,3.6190975,5.1941357,33.41795,23.551037,5.8019857,15.630683,140000,64000,63000,137800,100000,82.384476,4.1202116,13.495317,63.398933,19.49316,17.107906,35.710083,8.044817,56.245102,92.836311,1.1999333,5.9637532,51.822693,14.349532,33.827778,2.6477458,6.8030677,20.247789,23.862911,57.921112,40.907772,9.8531637,10.271075,34.147282,5.2772431,0,15.137913,.87615317,8.471159,41.271011,153000,106000,60300,80000,50000,69700,126400,105000,44000,136000,121000,151000,153000,112000,64000
2023,south atlantic division,2500,"Newport News, VA",47.360867,9.0333099,32.818279,3.2734766,7.5140672,10.359456,17.484198,23.610184,3.4142435,16.394421,110000,90100,76100,100000,56950,77.714706,7.1934276,15.091866,70.952972,5.5630198,23.484013,45.715172,5.6674695,48.617359,80.559502,7.5433917,11.897113,41.220493,11.699983,47.079529,8.1413717,6.713553,23.519152,6.389545,39.849178,45.706871,15.954825,11.028929,32.275192,.001617557,0,28.687132,3.9869261,37.454941,22.023947,126000,45500,55000,105000,42500,34400,95000,78000,44400,129000,87700,69200,74800,72000,50600
2023,south atlantic division,2600,"Roanoke Rapids, NC",42.582806,7.7055273,43.581844,1.163999,4.9658241,17.23513,49.464764,39.794331,12.912872,20.353306,100000,25000,40000,169200,38000,66.26088,5.0868111,28.652308,76.968094,1.165477,21.866434,21.723007,13.859632,64.417358,98.038338,.58417541,1.3774838,66.913368,9.6099472,23.476686,7.1052971,1.3929609,43.473782,63.247066,18.636538,2.5953028,10.516128,9.4643106,56.193222,12.392313,,,21.263458,0,26.090605,100000,64300,56400,25000,80000,75000,65200,92500,23200,169200,,,37000,38000,36000
2023,east south central div,2700,"Gulfport, MS",63.955681,9.3950052,17.229073,1.7367191,7.6835179,12.643766,29.307169,20.180481,.18968518,18.998238,92000,45100,53000,86000,68400,74.388435,8.1042862,17.50728,47.235775,11.666575,41.097649,24.138279,4.0136824,71.848038,64.329834,14.117325,21.552841,71.488678,.098774828,28.412548,9.0377579,31.364384,19.299746,7.8689961,27.640688,54.420303,.16021663,17.630747,27.048985,0,0,.88009357,10.73282,,39.860859,100800,60000,53000,80000,45100,34000,96000,131000,35000,95700,173800,86000,80000,,57480
2023,east south central div,2800,"Laurel, MS",59.312828,3.8737338,32.286228,.41160434,4.1156044,17.293041,3.461843,32.803459,22.579823,24.743979,74300,85000,42530,57300,47000,81.42942,2.2683115,16.302269,99.998024,.00012478372,.0018500545,19.168081,13.199416,67.6325,.0055655288,7.8053446,92.189095,14.875193,8.5415344,76.583275,11.67382,5.7624102,46.965305,3.4602549,,,4.1762533,80.712547,31.566727,,,24.492945,0,39.092003,27.949863,82000,104500,35000,85000,,,88600,19970,40000,,,57300,514000,104000,47000
2023,east south central div,2900,"Hattiesburg, MS",58.911663,2.0099621,34.635757,1.0715691,3.3710439,10.598701,68.65416,26.582047,86.652649,.0084407646,90000,21000,55000,1790,104000,73.45826,2.8364606,23.705278,94.923576,4.4289632,.64746213,39.931862,16.661522,43.406616,10.582745,.49165154,88.925606,49.374371,5.2907233,45.334904,2.5712504,49.1707,30.85894,72.292877,.019208919,,13.675909,15.093363,42.864937,18.615063,,95.228661,0,0,.018618688,109000,27700,45000,21000,70000,,58000,78000,30000,57000,,1790,140600,97000,45500
2023,east south central div,3001,"Kosciusko, MS",42.700176,2.3672268,49.774826,.50566733,4.6521063,9.9451151,4.8081102,23.117035,0,4.2530475,91000,70000,59480,80000,52960,78.0009,4.1201544,17.878946,54.453503,29.15225,16.394247,39.477299,8.4606028,52.062099,100,0,0,55.53286,0,44.467136,2.9979916,29.660543,35.710125,8.8297529,0,0,5.9580359,45.811653,32.440147,0,,,0,,9.5644732,108000,54000,52790,60000,70000,50000,95200,32100,38000,80000,,,102000,,52960
2023,east south central div,3002,"Yazoo City, MS",40.794216,3.2477267,51.76683,.50794584,3.6832781,11.123713,10.221096,30.617634,0,6.5617733,91600,70000,51500,80000,52960,77.631584,3.771446,18.59697,48.899193,30.719408,20.381399,35.519669,10.050308,54.430027,,,,41.712048,0,58.287949,3.8104408,28.003374,38.229214,9.9612617,0,26.250011,7.3643656,57.523163,40.82412,,,,0,,11.257512,110800,54000,52790,108800,70000,10830,95200,25000,38000,,,,140500,,52960
2023,east south central div,3003,"Jackson, MS",43.871288,4.3726931,46.499695,1.2263027,4.0300241,7.9720778,45.895126,30.260059,.83778447,20.17922,95000,34000,50000,71800,66000,78.16568,3.3837769,18.450542,66.604767,33.258183,.1370559,29.576038,4.9371848,65.486778,94.674934,4.6443105,.68075484,53.437569,14.730114,31.832319,4.5833292,14.571883,21.11812,35.421898,67.058556,,4.7187176,42.218346,40.893833,.88490629,0,,0,6.739893,60.273422,108000,78000,66200,36000,25000,,83000,48200,36400,53000,624000,,255000,97000,32400
2023,east south central div,3101,"McComb, MS",47.183956,1.7001348,46.695045,.74828601,3.6725781,10.877626,61.293747,37.2486,58.437149,.0018868326,90000,21000,40700,6000,94400,80.239418,3.2296255,16.530952,92.568275,.00067604694,7.4310436,18.48675,7.4855542,74.027695,70.461525,.0056320173,29.532845,82.374886,.58963525,17.035479,5.9559312,22.594238,32.477932,66.204933,,.11747776,6.6916628,.60364091,48.584984,41.021404,,100,0,,.011075901,101000,81000,60000,21000,,45000,80000,89600,24500,57000,,1790,94400,,60600
2023,east south central div,3102,"Brookhaven, MS",52.617306,2.2931249,40.784199,.69400382,3.6113658,12.375927,16.152693,35.378151,15.961621,0,88300,82800,40000,57300,62600,78.399384,3.4636233,18.136993,76.821609,20.36047,2.8179154,20.703325,9.4870081,69.809662,85.576614,1.4535193,12.969865,63.476902,10.051537,26.471563,7.1913929,18.626913,33.592964,21.026236,,,3.4857337,60.400055,41.435993,18.65185,,,0,,0,99000,81000,45000,85000,,,104000,19970,29600,57000,,,74600,,47000
2023,west south central div,3201,"Jena, LA",62.293362,3.2841389,27.072308,1.6397417,5.7104459,14.758046,20.529232,34.037121,0,69.821808,88700,79600,23900,24000,19200,67.840836,6.1384559,26.020706,77.43895,2.0275784,20.53347,11.758421,2.4613845,85.78019,72.842636,0,27.15736,61.152248,13.191305,25.656445,4.9561529,11.808321,41.00927,0,,,39.496933,0,34.265373,0,,,70.911011,,51.709503,110000,50300,30000,155000,,,137000,39500,23000,24000,,,6300,,20300
2023,west south central div,3202,"Natchez, MS",52.238239,2.1671689,40.504593,.95910627,4.1308956,13.2957,39.599689,36.604328,28.795729,29.511234,88000,79600,30000,24000,62600,74.34874,5.5452728,20.105984,84.624466,.92287761,14.452659,17.968576,6.2179804,75.813446,71.669815,.0027752558,28.327406,73.283806,5.7465138,20.969679,5.9530759,29.178297,36.067108,35.882721,,63.891422,11.582513,.52930361,45.493523,19.873085,,51.373302,24.268032,94.161507,30.118212,108000,50300,35000,79600,,15600,90500,84000,23340,24000,,1790,74600,23300,30400
2023,west south central div,3203,"Vicksburg, MS",47.909866,2.9370408,45.706825,.58784151,2.8584266,14.088121,7.6568813,29.89805,5.1049519,8.9562206,88000,70000,47000,80000,62600,75.198814,6.0277004,18.773487,64.044777,28.193247,7.7619739,32.560669,10.142512,57.296818,95.374176,.46487418,4.1609488,48.758812,3.4588084,47.782379,5.8447595,45.786171,36.930157,11.949436,0,.050131038,4.5891008,59.152191,39.102154,5.3525515,,,.031277213,.2033598,18.697136,101400,50000,52790,82800,70000,50000,103000,25000,32400,80000,,,102500,97000,47000
2023,west south central div,3300,"New Orleans, LA",46.149738,14.455119,32.152279,2.2911706,4.9516902,9.5378208,29.757858,34.286339,28.138103,17.435925,115000,67600,50000,62000,86000,73.719559,9.4369087,16.843531,52.024822,14.007403,33.967773,30.028,4.2250524,65.746948,63.046062,27.078857,9.8750811,62.798439,14.237968,22.963593,4.5183759,19.832977,25.73851,20.528851,13.68694,50.520164,7.3066435,33.26601,46.674095,11.97731,62.901325,35.988789,2.605886,80.504272,18.887707,148000,69200,52000,84700,66800,32700,94200,75000,32650,84700,34500,45800,113000,27000,41600
2023,west south central div,3400,"Houma, LA",62.414223,5.9123321,24.142517,1.3770521,6.1538777,14.606786,2.5888352,38.43578,0,21.58893,93100,58000,34100,102000,71840,62.561642,7.6368608,29.801495,48.338345,11.777527,39.884125,17.354492,28.915382,53.730125,88.429337,4.7396579,6.8310046,59.708714,9.4951267,30.796158,7.2204828,10.316193,31.212191,1.9976186,13.76275,.0057865852,28.292442,45.419666,37.953568,0,0,0,10.134578,0,50.453384,115600,75000,39500,90000,61000,52860,50000,34100,30000,102000,57000,35000,102000,97000,30600
2023,west south central div,3500,"Baton Rouge, LA",51.625816,7.2095618,32.764702,2.2270832,6.1728344,9.0455713,11.607465,22.407919,12.363299,10.724883,109000,64000,52400,107000,104000,80.36055,5.7092395,13.930209,51.754887,33.37434,14.870773,44.072941,8.0254602,47.901596,90.744095,.00033089452,9.2555733,70.207664,6.0897222,23.702612,1.3913041,12.795859,51.66444,3.642144,5.4009166,53.258545,3.7083778,25.619411,39.074795,11.308948,,22.700886,.75810522,0,43.002163,126700,84500,21100,65000,77800,33600,91400,75400,27000,107000,,80900,104000,138000,46500
